Wall time,Step,Value
1512681746.3539195,3362,0.4928547739982605
1512681766.1428318,3364,0.41077953577041626
1512681823.9839268,3370,0.2952125668525696
1512681854.0068007,3373,0.19636689126491547
1512681872.9228692,3375,0.24210897088050842
1512681892.2345827,3377,0.36391791701316833
1512681911.4245496,3379,0.41003671288490295
1512681939.990172,3382,0.36566072702407837
1512681988.943579,3387,0.181252583861351
1512682104.2135537,3399,0.4815727770328522
1512682158.3737624,3404,0.23475417494773865
1512682207.4520297,3409,0.33755412697792053
1512682382.7240174,3427,0.1168193444609642
1512682421.121846,3431,0.27400344610214233
1512682450.5516238,3434,0.4943704605102539
1512682498.2068176,3439,0.18604442477226257
1512682555.1908185,3445,0.1741955280303955
1512682564.9741418,3446,0.14288339018821716
1512682602.6582022,3450,0.2688036561012268
1512682622.9587126,3452,0.28506261110305786
1512682679.4955387,3458,0.189022958278656
1512682689.1323743,3459,0.2611292004585266
1512682747.7815108,3465,0.34376877546310425
1512682814.885059,3472,0.27944231033325195
1512682871.924354,3478,0.4049351215362549
1512682900.0269046,3481,0.30330199003219604
1512682958.6594682,3487,0.2207397222518921
1512683063.951802,3498,0.32700207829475403
1512683083.8519912,3500,0.40235012769699097
1512683156.235218,3507,0.43545547127723694
1512683185.3077521,3510,0.3482290208339691
1512683214.8157442,3513,0.219182088971138
1512683233.9019692,3515,0.3567751348018646
1512683282.6050897,3520,0.19780835509300232
1512683434.5407524,3536,0.4910705089569092
1512683453.3120644,3538,0.5017035603523254
1512683462.781957,3539,0.30174335837364197
1512683501.0425436,3543,0.2786981463432312
1512683510.5734265,3544,0.3703058660030365
1512683549.7362943,3548,0.49479180574417114
1512683569.938251,3550,0.44735807180404663
1512683628.3483229,3556,0.24081683158874512
1512683638.601097,3557,0.31402769684791565
1512683705.5291166,3564,0.2181716412305832
1512683820.873883,3576,0.18092474341392517
1512683869.9490995,3581,0.14836439490318298
1512683898.8283665,3584,0.39004752039909363
1512683986.3738668,3593,0.25291287899017334
1512683995.8279004,3594,0.26311060786247253
1512684053.5138416,3600,0.42305153608322144
1512684068.9131541,3601,0.5517768263816833
1512684203.3920257,3615,0.41330212354660034
1512684241.853745,3619,0.3605961203575134
1512684260.835246,3621,0.44815486669540405
1512684279.606861,3623,0.2748103737831116
1512684308.2215629,3626,0.2321600615978241
1512684336.548468,3629,0.6474299430847168
1512684423.4475224,3638,0.19471022486686707
1512684480.5459645,3644,0.4027116894721985
1512684500.6502633,3646,0.2971126437187195
1512684606.469819,3657,0.3507058918476105
1512684616.0336998,3658,0.26710501313209534
1512684673.6714034,3664,0.317758709192276
1512684741.3711903,3671,0.3898029923439026
1512684973.9702647,3695,0.3661729693412781
1512685002.58098,3698,0.4639348089694977
1512685037.373344,3701,0.2908170521259308
1512685056.256903,3703,0.42613300681114197
1512685259.4519641,3724,0.509797215461731
1512685288.4736853,3727,0.1644882708787918
1512685327.366879,3731,0.3985942304134369
1512685337.0703628,3732,0.2702667713165283
1512685346.888319,3733,0.3278351426124573
1512685404.441708,3739,0.2732935845851898
1512685432.860846,3742,0.23175258934497833
1512685453.1959016,3744,0.28708451986312866
1512685541.0211716,3753,0.3164350390434265
1512685579.2480066,3757,0.23257355391979218
1512685607.6219795,3760,0.4376451075077057
1512685656.5531409,3765,0.6258699893951416
1512685732.6750202,3773,0.2818211019039154
1512685771.9114337,3777,0.3394688069820404
1512685791.1385148,3779,0.3754735589027405
1512685810.5299284,3781,0.24249371886253357
1512685936.1838307,3794,0.15563446283340454
1512685955.3382862,3796,0.2620936632156372
1512685984.3477552,3799,0.4585167467594147
1512686107.22605,3811,0.14653170108795166
1512686145.5513713,3815,0.13353705406188965
1512686192.7114198,3820,0.20241189002990723
1512686211.7923973,3822,0.26189738512039185
1512686306.6974213,3832,0.13070237636566162
1512686325.900228,3834,0.3122479319572449
1512686345.6718895,3836,0.6770840883255005
1512686471.1784003,3849,0.33240771293640137
1512686527.947162,3855,0.16346678137779236
1512686623.1568935,3865,0.1529654860496521
1512686670.5620813,3870,0.42486372590065
1512686738.8977451,3877,0.3665291368961334
1512686767.4914007,3880,0.2105812281370163
1512686786.2262893,3882,0.08350597321987152
1512686984.450976,3902,0.12777110934257507
1512686994.139687,3903,0.06032412499189377
1512687003.6006489,3904,0.21437335014343262
1512687052.3968897,3909,0.377257764339447
1512687071.424334,3911,0.28872978687286377
1512687128.8939688,3917,0.15765106678009033
1512687166.884606,3921,0.3310789465904236
1512687246.310837,3929,0.11354885250329971
1512687255.7133596,3930,0.14886417984962463
1512687304.6667864,3935,0.07171168178319931
1512687314.068519,3936,0.1515991985797882
1512687353.9305391,3940,0.2146598994731903
1512687460.6092527,3951,0.33966121077537537
1512687517.9388766,3957,0.24809834361076355
1512687576.5964882,3963,0.3100273907184601
1512687605.4299853,3966,0.25416797399520874
1512687711.732692,3977,0.22475242614746094
1512687750.1786618,3981,0.15813525021076202
1512687788.5622358,3985,0.27244213223457336
1512687808.5002706,3987,0.19065026938915253
1512687857.165856,3992,0.23611445724964142
1512687896.1757872,3996,0.2566676139831543
1512687950.9815617,4001,0.08119788765907288
1512687999.7344253,4006,0.2072029411792755
1512688037.9174354,4010,0.11361715942621231
1512688047.2863138,4011,0.13045474886894226
1512688066.4509296,4013,0.18716979026794434
1512688153.1422892,4022,0.13622422516345978
1512688163.494136,4023,0.2810046970844269
1512688267.9969213,4034,0.2587374150753021
1512688286.8359048,4036,0.21498560905456543
1512688297.7692323,4037,0.11794618517160416
1512688365.3006787,4044,0.11940337717533112
1512688384.1857424,4046,0.19834056496620178
1512688393.6936786,4047,0.21150247752666473
1512688403.306715,4048,0.23239067196846008
1512688413.121499,4049,0.24981507658958435
1512688451.167593,4053,0.2614513337612152
1512688470.7151809,4055,0.25257688760757446
1512688681.2205212,4077,0.1320176124572754
1512688709.6786685,4080,0.318093478679657
1512688844.3556862,4094,0.32461366057395935
1512688892.2435665,4099,0.19652245938777924
1512688901.683084,4100,0.18930621445178986
1512688928.5913415,4102,0.16693557798862457
1512689005.6492465,4110,0.2137058675289154
1512689053.445022,4115,0.21854861080646515
1512689120.7052362,4122,0.12350253760814667
1512689391.9469461,4150,0.15907078981399536
1512689458.0543299,4157,0.25734585523605347
1512689566.869216,4168,0.1965208351612091
1512689614.5967727,4173,0.28528499603271484
1512689700.4404259,4182,0.40047749876976013
1512689709.8238623,4183,0.42915159463882446
1512689806.3261027,4193,0.35273101925849915
1512689815.760419,4194,0.15521271526813507
1512689825.232323,4195,0.13766208291053772
1512689844.110616,4197,0.20469436049461365
1512689863.1220212,4199,0.2600603997707367
1512689889.8684547,4201,0.12540879845619202
1512689899.280173,4202,0.20859627425670624
1512689908.7860477,4203,0.3705426752567291
1512689928.3159401,4205,0.4496285319328308
1512690100.9967732,4223,0.0967855453491211
1512690148.8558846,4228,0.1363782435655594
1512690197.66081,4233,0.29211291670799255
1512690226.331972,4236,0.596551239490509
1512690254.790908,4239,0.34255504608154297
1512690302.7123437,4244,0.15015128254890442
1512690408.9738107,4255,0.1434733271598816
1512690494.918367,4264,0.10918593406677246
1512690524.9674888,4267,0.20478811860084534
1512690534.6504521,4268,0.14421384036540985
1512690622.5328712,4277,0.1527332216501236
1512690679.8169646,4283,0.17387330532073975
1512690823.57368,4298,0.15206018090248108
1512690833.3042307,4299,0.10718989372253418
1512690896.8900287,4305,0.09646046906709671
1512690934.9773664,4309,0.29641279578208923
1512690963.4056232,4312,0.13234733045101166
1512691020.885235,4318,0.3026812672615051
1512691039.6666703,4320,0.08275497704744339
1512691125.3452795,4329,0.10486125946044922
1512691164.3103805,4333,0.07349642366170883
1512691223.3253791,4339,0.14865535497665405
1512691270.9624708,4344,0.3563900887966156
1512691329.0592415,4350,0.13103404641151428
1512691367.6003528,4354,0.1520017683506012
1512691415.2172186,4359,0.07139573991298676
1512691483.852141,4366,0.21761801838874817
1512691521.728865,4370,0.21279504895210266
1512691608.5826285,4379,0.09251745790243149
1512691637.3403635,4382,0.26559820771217346
1512691753.3403718,4394,0.09901225566864014
1512691827.814516,4401,0.2537251114845276
1512691856.1247005,4404,0.2542756497859955
1512691875.1106038,4406,0.22033539414405823
1512691884.557272,4407,0.2171088010072708
1512691923.3061264,4411,0.02245319075882435
1512691932.6795094,4412,0.05746784061193466
1512691942.6803458,4413,0.10068277269601822
1512692057.117616,4425,0.06733926385641098
1512692116.2405753,4431,0.3282676339149475
1512692125.8277571,4432,0.31923848390579224
1512692145.3593943,4434,0.11503712832927704
1512692192.6717565,4439,0.238719180226326
1512692202.226912,4440,0.2429531067609787
1512692232.048535,4443,0.16584141552448273
1512692289.9965723,4449,0.1825103759765625
1512692328.3445802,4453,0.13609321415424347
1512692396.6074884,4460,0.4325471818447113
1512692493.3817399,4470,0.12732060253620148
1512692550.2771864,4476,0.13752155005931854
1512692588.6194673,4480,0.1496061384677887
1512692616.8524132,4483,0.4782074987888336
1512692693.379886,4491,0.1303437054157257
1512692714.1032705,4493,0.21030743420124054
1512692846.3908663,4506,0.2712462544441223
1512692884.5623355,4510,0.1641693413257599
1512692894.0083342,4511,0.1604267656803131
1512693078.0885007,4530,0.13852545619010925
1512693087.5097117,4531,0.12755250930786133
1512693116.273885,4534,0.2468525916337967
1512693184.0314116,4541,0.033855944871902466
1512693203.101881,4543,0.2335144728422165
1512693279.5070457,4551,0.24575047194957733
1512693298.5782545,4553,0.21036064624786377
1512693307.9997811,4554,0.22397398948669434
1512693434.3946843,4567,0.257617712020874
1512693453.2260003,4569,0.15796153247356415
1512693463.1237807,4570,0.1553540974855423
1512693541.3809423,4578,0.4124235212802887
1512693550.8276343,4579,0.3245062232017517
1512693579.7346933,4582,0.06881619989871979
1512693598.6234167,4584,0.06499907374382019
1512693686.999678,4593,0.09003804624080658
1512693715.8604476,4596,0.11678817123174667
1512693734.9551992,4598,0.06739433854818344
1512693754.4667802,4600,0.07747220247983932
1512693878.0207105,4612,0.16212470829486847
1512694042.8714437,4629,0.11085154861211777
1512694091.004699,4634,0.2856990098953247
1512694186.8974514,4644,0.14428412914276123
1512694244.650141,4650,0.02314528450369835
1512694314.0393202,4657,0.11522625386714935
1512694371.5962749,4663,0.21246619522571564
1512694390.4949315,4665,0.22044877707958221
1512694428.440293,4669,0.18651357293128967
1512694496.4195402,4676,0.29249563813209534
1512694506.2698095,4677,0.23665682971477509
1512694516.1015608,4678,0.2723819613456726
1512694612.4002643,4688,0.132664293050766
1512694773.33886,4704,0.1506626009941101
1512694820.5999472,4709,0.3091784715652466
1512694867.880386,4714,0.13734397292137146
1512694915.9007392,4719,0.27320733666419983
1512694925.4218686,4720,0.28027811646461487
1512694945.5379224,4722,0.18676933646202087
1512694974.5376744,4725,0.19495514035224915
1512695071.1503663,4735,0.07572811096906662
1512695109.370127,4739,0.30932462215423584
1512695119.0869668,4740,0.0838075801730156
1512695176.2276542,4746,0.16966606676578522
1512695214.5732756,4750,0.1750914752483368
1512695224.3607688,4751,0.15287193655967712
1512695302.2084696,4759,0.1402873694896698
1512695321.1141732,4761,0.18100549280643463
1512695330.7587261,4762,0.10370928049087524
1512695340.869907,4763,0.10544474422931671
1512695360.062864,4765,0.144290491938591
1512695388.5935194,4768,0.22528214752674103
1512695398.5872848,4769,0.3009033501148224
1512695408.0466492,4770,0.14851447939872742
1512695417.4823952,4771,0.12530957162380219
1512695455.482306,4775,0.08600585162639618
1512695474.4220476,4777,0.1915658712387085
1512695502.5995264,4780,0.15899516642093658
1512695511.9709983,4781,0.1310090720653534
1512695521.3982022,4782,0.1839756816625595
1512695530.971827,4783,0.163298100233078
1512695550.1299837,4785,0.09592066705226898
1512695581.2431114,4788,0.24760809540748596
1512695590.9066408,4789,0.25525110960006714
1512695648.7202036,4795,0.038128651678562164
1512695712.8539994,4801,0.09270382672548294
1512695731.7271545,4803,0.15167030692100525
1512695760.8198452,4806,0.18992087244987488
1512695877.3778367,4818,0.27782726287841797
1512695953.4877462,4826,0.12165322154760361
1512695962.9120712,4827,0.15676259994506836
1512695972.5424592,4828,0.17831432819366455
1512696030.8560016,4834,0.2013302743434906
1512696098.8002224,4841,0.2916947901248932
1512696148.0624242,4846,0.14296022057533264
1512696217.1115913,4853,0.27322185039520264
1512696255.2502334,4857,0.22725801169872284
1512696303.829453,4862,0.3067501187324524
1512696341.505456,4866,0.34464770555496216
1512696398.9715703,4872,0.07284414768218994
1512696418.1260417,4874,0.1149822250008583
1512696447.7746563,4877,0.15271124243736267
1512696505.8492603,4883,0.2722650468349457
